path	variant	rule
test/language/statements/class/async-gen-method-static/yield-identifier-spread-strict.js	strict	binding.variable-name-expected
test/language/statements/class/async-gen-method-static/yield-identifier-strict.js	strict	binding.variable-name-expected
test/language/statements/class/async-gen-method/await-as-binding-identifier-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-gen-method/await-as-binding-identifier-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-gen-method/await-as-binding-identifier.js	sloppy	binding.variable-name-expected
test/language/statements/class/async-gen-method/await-as-binding-identifier.js	strict	binding.variable-name-expected
test/language/statements/class/async-gen-method/await-as-identifier-reference-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-gen-method/await-as-identifier-reference-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-gen-method/await-as-identifier-reference.js	sloppy	expression.unexpected-token
test/language/statements/class/async-gen-method/await-as-identifier-reference.js	strict	expression.unexpected-token
test/language/statements/class/async-gen-method/await-as-label-identifier-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-gen-method/await-as-label-identifier-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-gen-method/rest-params-trailing-comma-early-error.js	sloppy	syntax.expecting-close-paren
test/language/statements/class/async-gen-method/rest-params-trailing-comma-early-error.js	strict	syntax.expecting-close-paren
test/language/statements/class/async-gen-method/yield-as-binding-identifier-escaped.js	sloppy	generator.yield-reserved-identifier
test/language/statements/class/async-gen-method/yield-as-binding-identifier-escaped.js	strict	generator.yield-reserved-identifier
test/language/statements/class/async-gen-method/yield-as-binding-identifier.js	sloppy	binding.variable-name-expected
test/language/statements/class/async-gen-method/yield-as-binding-identifier.js	strict	binding.variable-name-expected
test/language/statements/class/async-gen-method/yield-as-identifier-reference-escaped.js	sloppy	generator.yield-reserved-identifier
test/language/statements/class/async-gen-method/yield-as-identifier-reference-escaped.js	strict	generator.yield-reserved-identifier
test/language/statements/class/async-gen-method/yield-as-label-identifier-escaped.js	sloppy	generator.yield-reserved-identifier
test/language/statements/class/async-gen-method/yield-as-label-identifier-escaped.js	strict	generator.yield-reserved-identifier
test/language/statements/class/async-gen-method/yield-as-label-identifier.js	sloppy	statement.missing-semicolon
test/language/statements/class/async-gen-method/yield-as-label-identifier.js	strict	statement.missing-semicolon
test/language/statements/class/async-gen-method/yield-identifier-spread-strict.js	strict	binding.variable-name-expected
test/language/statements/class/async-gen-method/yield-identifier-strict.js	strict	binding.variable-name-expected
test/language/statements/class/async-meth-escaped-async.js	sloppy	statement.missing-semicolon
test/language/statements/class/async-meth-escaped-async.js	strict	statement.missing-semicolon
test/language/statements/class/async-method-static/await-as-binding-identifier-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-method-static/await-as-binding-identifier-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-method-static/await-as-binding-identifier.js	sloppy	binding.variable-name-expected
test/language/statements/class/async-method-static/await-as-binding-identifier.js	strict	binding.variable-name-expected
test/language/statements/class/async-method-static/await-as-identifier-reference-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-method-static/await-as-identifier-reference-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-method-static/await-as-identifier-reference.js	sloppy	expression.unexpected-token
test/language/statements/class/async-method-static/await-as-identifier-reference.js	strict	expression.unexpected-token
test/language/statements/class/async-method-static/await-as-label-identifier-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-method-static/await-as-label-identifier-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-method-static/rest-params-trailing-comma-early-error.js	sloppy	syntax.expecting-close-paren
test/language/statements/class/async-method-static/rest-params-trailing-comma-early-error.js	strict	syntax.expecting-close-paren
test/language/statements/class/async-method/await-as-binding-identifier-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-method/await-as-binding-identifier-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-method/await-as-binding-identifier.js	sloppy	binding.variable-name-expected
test/language/statements/class/async-method/await-as-binding-identifier.js	strict	binding.variable-name-expected
test/language/statements/class/async-method/await-as-identifier-reference-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-method/await-as-identifier-reference-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-method/await-as-identifier-reference.js	sloppy	expression.unexpected-token
test/language/statements/class/async-method/await-as-identifier-reference.js	strict	expression.unexpected-token
test/language/statements/class/async-method/await-as-label-identifier-escaped.js	sloppy	async-context.await-reserved-identifier
test/language/statements/class/async-method/await-as-label-identifier-escaped.js	strict	async-context.await-reserved-identifier
test/language/statements/class/async-method/rest-params-trailing-comma-early-error.js	sloppy	syntax.expecting-close-paren
test/language/statements/class/async-method/rest-params-trailing-comma-early-error.js	strict	syntax.expecting-close-paren
test/language/statements/class/class-name-ident-yield-escaped.js	sloppy	generator.yield-reserved-identifier
test/language/statements/class/class-name-ident-yield-escaped.js	strict	generator.yield-reserved-identifier
test/language/statements/class/definition/early-errors-class-method-body-contains-super-call.js	sloppy	super-call.derived-constructor-only
test/language/statements/class/definition/early-errors-class-method-body-contains-super-call.js	strict	super-call.derived-constructor-only
test/language/statements/class/definition/early-errors-class-method-formals-contains-super-call.js	sloppy	super-call.derived-constructor-only
test/language/statements/class/definition/early-errors-class-method-formals-contains-super-call.js	strict	super-call.derived-constructor-only
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-dflt-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/class/dstr/async-gen-meth-static-dflt-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/class/method-static/rest-params-trailing-comma-early-error.js	sloppy	syntax.expecting-close-paren
test/language/statements/class/method-static/rest-params-trailing-comma-early-error.js	strict	syntax.expecting-close-paren
test/language/statements/class/method/rest-params-trailing-comma-early-error.js	sloppy	syntax.expecting-close-paren
test/language/statements/class/method/rest-params-trailing-comma-early-error.js	strict	syntax.expecting-close-paren
test/language/statements/class/syntax/escaped-static.js	sloppy	statement.missing-semicolon
test/language/statements/class/syntax/escaped-static.js	strict	statement.missing-semicolon
test/language/statements/const/syntax/const-declaring-let-split-across-two-lines.js	sloppy	lexical-binding.let-identifier
test/language/statements/const/syntax/const-declaring-let-split-across-two-lines.js	strict	binding.variable-name-expected
test/language/statements/continue/S12.7_A1_T2.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A1_T2.js	strict	label.break-continue-not-found
test/language/statements/continue/S12.7_A1_T3.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A1_T3.js	strict	label.break-continue-not-found
test/language/statements/continue/S12.7_A5_T1.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A5_T1.js	strict	label.break-continue-not-found
test/language/statements/continue/S12.7_A5_T2.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A5_T2.js	strict	label.break-continue-not-found
test/language/statements/continue/S12.7_A5_T3.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A5_T3.js	strict	label.break-continue-not-found
test/language/statements/continue/S12.7_A6.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A6.js	strict	label.break-continue-not-found
test/language/statements/continue/S12.7_A8_T1.js	sloppy	label.break-continue-not-found
test/language/statements/continue/S12.7_A8_T1.js	strict	label.break-continue-not-found
test/language/statements/do-while/S12.6.1_A6_T1.js	sloppy	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T1.js	strict	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T2.js	sloppy	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T2.js	strict	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T3.js	sloppy	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T3.js	strict	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T4.js	sloppy	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T4.js	strict	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T5.js	sloppy	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T5.js	strict	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T6.js	sloppy	syntax.expecting-open-paren
test/language/statements/do-while/S12.6.1_A6_T6.js	strict	syntax.expecting-open-paren
test/language/statements/for-await-of/async-func-decl-dstr-array-elem-target-simple-strict.js	strict	assignment-target.strict-restricted-identifier
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-const-async-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-let-async-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-func-dstr-var-async-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-const-async-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-not-final-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-not-final-obj.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-ary-ptrn-rest-not-final-obj.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-init-ary.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-init-ary.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-init-id.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-init-id.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-init-obj.js	sloppy	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-init-obj.js	strict	function-parameter.rest-default
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-not-final-ary.js	sloppy	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-not-final-ary.js	strict	function-parameter.rest-not-final
test/language/statements/for-await-of/async-gen-dstr-let-async-ary-ptrn-rest-not-final-id.js	sloppy	function-parameter.rest-not-final
